Spot Pairs,Order Type,Direction,feeCoin,ExecFeeV2,Filled Value,Filled Price,Filled Quantity,Fees,Transaction ID,Order No.,Timestamp (UTC)
ETHUSDT,LIMIT,BUY,ETH,0.0006327,2891.43900000000000000000,4570.00000000000000000000,0.63270000000000000000,0.00063270000000000000,2280000001269336374, 88644096,12:59 2025-08-14
ETHUSDT,LIMIT,BUY,ETH,0.00144957,6624.53490000000000000000,4570.00000000000000000000,1.44957000000000000000,0.00144957000000000000,2280000001269336355, 88644096,12:59 2025-08-14
ETHUSDT,MARKET,SELL,USDT,6.88680757926,3826.00421070000000000000,4546.81000000000000000000,0.84147000000000000000,6.88680757926000000000,2280000001269054081, 37007104,12:34 2025-08-14
ETHUSDT,MARKET,SELL,USDT,0.01342221264,7.45678480000000000000,4546.82000000000000000000,0.00164000000000000000,0.01342221264000000000,2280000001269054080, 37007104,12:34 2025-08-14
ETHUSDT,MARKET,SELL,USDT,0.03249157572,18.05087540000000000000,4546.82000000000000000000,0.00397000000000000000,0.03249157572000000000,2280000001269054079, 37007104,12:34 2025-08-14
ETHUSDT,MARKET,SELL,USDT,0.00752955048,4.18308360000000000000,4546.83000000000000000000,0.00092000000000000000,0.00752955048000000000,2280000001269054078, 37007104,12:34 2025-08-14
ETHUSDT,MARKET,SELL,USDT,0.05107010688,28.37228160000000000000,4546.84000000000000000000,0.00624000000000000000,0.05107010688000000000,2280000001269054077, 37007104,12:34 2025-08-14
ETHUSDT,MARKET,SELL,USDT,0.0135041742,7.50231900000000000000,4546.86000000000000000000,0.00165000000000000000,0.01350417420000000000,2280000001269054076, 37007104,12:34 2025-08-14
ETHUSDT,MARKET,SELL,USDT,0.024553206,13.64067000000000000000,4546.89000000000000000000,0.00300000000000000000,0.02455320600000000000,2280000001269054075, 37007104,12:34 2025-08-14
ETHUSDT,MARKET,SELL,USDT,0.0192335985,10.68533250000000000000,4546.95000000000000000000,0.00235000000000000000,0.01923359850000000000,2280000001269054074, 37007104,12:34 2025-08-14
ETHUSDT,MARKET,SELL,USDT,0.04157740224,23.09855680000000000000,4546.96000000000000000000,0.00508000000000000000,0.04157740224000000000,2280000001269054073, 37007104,12:34 2025-08-14
ETHUSDT,MARKET,SELL,USDT,0.0139137282,7.72984900000000000000,4546.97000000000000000000,0.00170000000000000000,0.01391372820000000000,2280000001269054072, 37007104,12:34 2025-08-14
